example_id                                                                                                       | status  | run_time        |
./spec/components/instructeurs/bulk_message_form_component_spec.rb[1:1:1:2:1]                                    | passed  | 0.24904 seconds |
./spec/components/instructeurs/bulk_message_form_component_spec.rb[1:1:2:1]                                      | passed  | 0.07024 seconds |
./spec/components/instructeurs/bulk_message_form_component_spec.rb[1:2:1:1]                                      | passed  | 0.10814 seconds |
./spec/components/instructeurs/bulk_message_form_component_spec.rb[1:2:2:1]                                      | passed  | 0.12067 seconds |
./spec/components/instructeurs/bulk_message_form_component_spec.rb[1:2:3:1]                                      | passed  | 0.14921 seconds |
./spec/components/instructeurs/bulk_message_form_component_spec.rb[1:2:4:1:1]                                    | passed  | 0.0951 seconds  |
./spec/components/instructeurs/bulk_message_form_component_spec.rb[1:2:4:2:1]                                    | passed  | 0.07162 seconds |
./spec/components/instructeurs/clear_filter_buttons_component_spec.rb[1:1:1:1]                                   | passed  | 0.11961 seconds |
./spec/components/instructeurs/clear_filter_buttons_component_spec.rb[1:1:2:1]                                   | passed  | 0.14853 seconds |
./spec/components/instructeurs/clear_filter_buttons_component_spec.rb[1:1:3:1]                                   | passed  | 0.12396 seconds |
./spec/components/instructeurs/clear_filter_buttons_component_spec.rb[1:1:4:1]                                   | passed  | 0.11738 seconds |
./spec/components/instructeurs/clear_filter_buttons_component_spec.rb[1:1:5:1]                                   | passed  | 0.11354 seconds |
./spec/components/instructeurs/clear_filter_buttons_component_spec.rb[1:2:1:1]                                   | passed  | 0.14197 seconds |
./spec/components/instructeurs/column_filter_value_component_spec.rb[1:1:1]                                      | passed  | 0.0746 seconds  |
./spec/components/instructeurs/column_filter_value_component_spec.rb[1:2:1]                                      | passed  | 0.08904 seconds |
./spec/components/instructeurs/column_filter_value_component_spec.rb[1:3:1:1]                                    | passed  | 0.08731 seconds |
./spec/components/instructeurs/column_filter_value_component_spec.rb[1:3:2:1]                                    | passed  | 0.08355 seconds |
./spec/components/instructeurs/column_filter_value_component_spec.rb[1:4:1:1]                                    | passed  | 0.08283 seconds |
./spec/components/instructeurs/column_filter_value_component_spec.rb[1:4:2:1]                                    | passed  | 0.07962 seconds |
./spec/components/instructeurs/column_filter_value_component_spec.rb[1:5:1:1]                                    | passed  | 0.0764 seconds  |
./spec/components/instructeurs/column_filter_value_component_spec.rb[1:6:1]                                      | passed  | 0.07479 seconds |
./spec/components/instructeurs/column_filter_value_component_spec.rb[1:7:1]                                      | passed  | 0.08902 seconds |
./spec/components/instructeurs/editable_filters_component_spec.rb[1:1:1]                                         | passed  | 0.27868 seconds |
./spec/components/llm/stepper_component_spec.rb[1:1:1]                                                           | passed  | 0.07449 seconds |
./spec/components/llm/stepper_component_spec.rb[1:2:1]                                                           | passed  | 0.13699 seconds |
./spec/components/procedure/card/ai_component_spec.rb[1:1:1:1]                                                   | passed  | 0.09735 seconds |
./spec/components/procedure/card/ai_component_spec.rb[1:1:2:1]                                                   | passed  | 0.08905 seconds |
./spec/components/procedure/card/ai_component_spec.rb[1:2:1:1]                                                   | passed  | 0.10584 seconds |
./spec/components/procedure/card/ai_component_spec.rb[1:2:2:1]                                                   | passed  | 0.09784 seconds |
./spec/components/procedure/card/ai_component_spec.rb[1:2:3:1]                                                   | passed  | 0.08946 seconds |
./spec/components/procedure/card/ai_component_spec.rb[1:2:4:1]                                                   | passed  | 0.10175 seconds |
./spec/components/procedure/card/ai_component_spec.rb[1:3:1:1:1]                                                 | passed  | 0.09911 seconds |
./spec/components/procedure/card/ai_component_spec.rb[1:3:1:2:1]                                                 | passed  | 0.11054 seconds |
./spec/components/procedure/card/ai_component_spec.rb[1:3:1:3:1]                                                 | passed  | 0.09704 seconds |
./spec/components/procedure/card/ai_component_spec.rb[1:3:1:4:1]                                                 | passed  | 0.09852 seconds |
./spec/components/procedure/card/ai_component_spec.rb[1:3:1:5:1]                                                 | passed  | 0.10916 seconds |
./spec/components/procedure/card/ai_component_spec.rb[1:3:1:6:1]                                                 | passed  | 0.09706 seconds |
./spec/components/procedure/card/ai_component_spec.rb[1:3:1:7:1]                                                 | passed  | 0.09745 seconds |
./spec/components/procedure/card/ai_component_spec.rb[1:3:2:1]                                                   | passed  | 0.09444 seconds |
./spec/components/procedure/card/api_token_component_spec.rb[1:1:1]                                              | passed  | 0.05676 seconds |
./spec/components/procedure/card/api_token_component_spec.rb[1:2:1]                                              | passed  | 0.04986 seconds |
./spec/components/procedure/card/api_token_component_spec.rb[1:3:1]                                              | passed  | 0.05049 seconds |
./spec/components/procedure/card/api_token_component_spec.rb[1:4:1]                                              | passed  | 0.04868 seconds |
./spec/components/procedures/card/chorus_component_spec.rb[1:1:1:1]                                              | passed  | 0.0426 seconds  |
